brand,model,battery_capacity_(mah),screen_size_(inches),touchscreen,resolution_x,resolution_y,processor,ram_(mb),internal_storage_(gb),rear_camera,front_camera,operating_system,wi-fi,bluetooth,gps,number_of_sims,3g,4g/_lte,price,performance_c,cam_c,size_c,battery_t,url
iBall,Andi 5N Dude,2000,5.0,Yes,480,854,4,512,4.0,5.0,0.3,Android,Yes,Yes,Yes,2,Yes,No,23.99,1,1,1,1,https://www.amazon.com/s?k=iBall+Andi+5N+Dude
Honor,5C,3000,5.2,Yes,1080,1920,8,2000,16.0,13.0,8.0,Android,Yes,Yes,Yes,2,Yes,No,119.99,2,2,2,2,https://www.amazon.com/s?k=Honor+5C
Panasonic,Eluga I3,2700,5.5,Yes,720,1280,4,2000,16.0,13.0,5.0,Android,Yes,Yes,Yes,2,Yes,Yes,66.59,1,1,1,2,https://www.amazon.com/s?k=Panasonic+Eluga+I3
Swipe,Elite Note,3000,5.5,Yes,720,1280,4,3000,16.0,13.0,5.0,Android,Yes,Yes,Yes,2,Yes,Yes,90.0,1,1,1,2,https://www.amazon.com/s?k=Swipe+Elite+Note
Asus,ZenFone Go 4.5 (ZB452KG),2070,4.5,Yes,480,854,4,1000,8.0,5.0,0.3,Android,Yes,Yes,Yes,2,Yes,No,47.99,1,1,1,2,https://www.amazon.com/s?k=Asus+ZenFone+Go+4.5+(ZB452KG)
Intex,Aqua 4.5 Pro,1500,4.5,Yes,480,854,4,1000,8.0,2.0,0.3,Android,Yes,Yes,Yes,2,Yes,No,57.0,1,1,1,1,https://www.amazon.com/s?k=Intex+Aqua+4.5+Pro
ZTE,Blade A910,2540,5.5,Yes,720,1280,4,2000,16.0,13.0,8.0,Android,Yes,Yes,Yes,2,Yes,Yes,59.99,1,1,1,2,https://www.amazon.com/s?k=ZTE+Blade+A910
ZTE,Blade V7 Max,3000,5.5,Yes,1080,1920,8,3000,32.0,16.0,8.0,Android,Yes,Yes,Yes,2,Yes,Yes,54.0,2,2,2,2,https://www.amazon.com/s?k=ZTE+Blade+V7+Max
LeEco,Le 2 Pro,3000,5.5,Yes,1080,1920,10,4000,32.0,21.0,8.0,Android,Yes,Yes,Yes,1,Yes,Yes,70.68,3,2,2,2,https://www.amazon.com/s?k=LeEco+Le+2+Pro
Nubia,Z11 mini,2800,5.0,Yes,1080,1920,8,3000,64.0,16.0,8.0,Android,Yes,Yes,Yes,2,Yes,Yes,119.99,3,2,2,2,https://www.amazon.com/s?k=Nubia+Z11+mini
Gionee,Pioneer P5W,2000,5.0,Yes,720,1280,4,1000,16.0,5.0,2.0,Android,Yes,Yes,Yes,2,Yes,No,57.6,1,1,1,1,https://www.amazon.com/s?k=Gionee+Pioneer+P5W
Yu,reka Note,4000,6.0,Yes,1080,1920,8,3000,16.0,13.0,5.0,Android,Yes,Yes,Yes,2,Yes,Yes,77.99,2,2,2,3,https://www.amazon.com/s?k=Yu+reka+Note
Videocon,Krypton V50DA,3000,5.0,Yes,480,854,4,1000,8.0,5.0,2.0,Android,Yes,Yes,Yes,2,Yes,No,48.07,1,1,1,2,https://www.amazon.com/s?k=Videocon+Krypton+V50DA
HTC,10 Lifestyle,3000,5.2,Yes,1440,2560,8,3000,32.0,12.0,5.0,Android,Yes,Yes,Yes,1,Yes,Yes,117.01,2,2,2,2,https://www.amazon.com/s?k=HTC+10+Lifestyle
Meizu,m3 note,4100,5.5,Yes,1080,1920,8,2000,16.0,13.0,5.0,Android,Yes,Yes,No,2,Yes,Yes,63.48,2,2,2,4,https://www.amazon.com/s?k=Meizu+m3+note
Reach,Opulent,2500,5.0,Yes,720,1280,4,1000,8.0,5.0,2.0,Android,Yes,Yes,Yes,2,Yes,No,32.28,1,1,1,2,https://www.amazon.com/s?k=Reach+Opulent
Asus,Zenfone Go 5.0 LTE,2500,5.0,Yes,720,1280,4,2000,16.0,8.0,5.0,Android,Yes,Yes,Yes,2,Yes,Yes,59.88,1,1,1,2,https://www.amazon.com/s?k=Asus+Zenfone+Go+5.0+LTE
Gionee,Pioneer P5 mini,1850,4.5,Yes,480,854,4,1000,8.0,5.0,2.0,Android,Yes,Yes,Yes,2,Yes,No,59.99,1,1,1,1,https://www.amazon.com/s?k=Gionee+Pioneer+P5+mini
Samsung,Galaxy A9 Pro,5000,6.0,Yes,1080,1920,8,4000,32.0,16.0,8.0,Android,Yes,Yes,Yes,2,Yes,Yes,239.76,3,2,2,4,https://www.amazon.com/s?k=Samsung+Galaxy+A9+Pro
Intex,Cloud Gem+,1400,4.0,Yes,480,800,4,512,4.0,2.0,2.0,Android,Yes,Yes,Yes,2,Yes,No,26.39,1,1,1,1,https://www.amazon.com/s?k=Intex+Cloud+Gem+
Samsung,Galaxy J7 (2016),3300,5.5,Yes,720,1080,8,2000,16.0,13.0,5.0,Android,Yes,Yes,Yes,2,Yes,Yes,161.4,2,2,2,3,https://www.amazon.com/s?k=Samsung+Galaxy+J7+(2016)
Samsung,Galaxy J5 (2016),3100,5.2,Yes,720,1280,4,2000,16.0,13.0,5.0,Android,Yes,Yes,Yes,2,Yes,Yes,119.99,1,1,1,3,https://www.amazon.com/s?k=Samsung+Galaxy+J5+(2016)
Vivo,Y31L,2200,4.7,Yes,540,960,4,1000,16.0,8.0,5.0,Android,Yes,Yes,Yes,2,Yes,Yes,103.19,1,1,1,2,https://www.amazon.com/s?k=Vivo+Y31L
Reach,Cogent,2000,4.0,Yes,480,800,4,1000,8.0,3.2,1.3,Android,Yes,Yes,No,2,Yes,No,26.4,1,1,1,1,https://www.amazon.com/s?k=Reach+Cogent
Lava,V2s,2500,5.0,Yes,720,1280,4,2000,8.0,8.0,8.0,Android,Yes,Yes,Yes,2,Yes,Yes,54.0,1,1,1,2,https://www.amazon.com/s?k=Lava+V2s
Videocon,Krypton V50FG,2200,5.0,Yes,720,1280,4,2000,16.0,13.0,5.0,Android,Yes,Yes,Yes,2,Yes,Yes,79.2,1,1,1,2,https://www.amazon.com/s?k=Videocon+Krypton+V50FG
Lava,A52,1200,4.0,Yes,480,800,2,512,4.0,2.0,0.3,Android,Yes,Yes,Yes,2,Yes,No,23.99,1,1,1,1,https://www.amazon.com/s?k=Lava+A52
Intex,Cloud Force,2500,5.0,Yes,480,854,4,1000,8.0,5.0,0.3,Android,Yes,Yes,Yes,2,Yes,No,40.0,1,1,1,2,https://www.amazon.com/s?k=Intex+Cloud+Force
Intex,Aqua 4G Strong,1700,4.0,Yes,480,800,4,768,4.0,2.0,0.3,Android,Yes,Yes,Yes,2,Yes,Yes,78.0,1,1,1,1,https://www.amazon.com/s?k=Intex+Aqua+4G+Strong
Lava,Flair S1,1750,4.5,Yes,480,854,2,512,8.0,3.2,0.3,Android,Yes,Yes,Yes,2,Yes,No,23.99,1,1,1,1,https://www.amazon.com/s?k=Lava+Flair+S1
InFocus,Bingo 20 (M425),2300,4.5,Yes,850,480,4,1000,8.0,8.0,5.0,Android,Yes,Yes,Yes,2,Yes,Yes,53.88,1,1,1,2,https://www.amazon.com/s?k=InFocus+Bingo+20+(M425)
Panasonic,T50,1600,4.5,Yes,480,854,4,1000,8.0,5.0,2.0,Android,Yes,Yes,Yes,2,Yes,No,81.12,1,1,1,1,https://www.amazon.com/s?k=Panasonic+T50
Intex,Aqua Twist,2200,5.0,Yes,480,854,4,1000,8.0,5.0,0.0,Android,Yes,Yes,Yes,2,Yes,No,41.99,1,1,1,2,https://www.amazon.com/s?k=Intex+Aqua+Twist
mPhone,8,3050,5.5,Yes,1080,1920,8,4000,64.0,21.0,8.0,Android,Yes,Yes,Yes,2,Yes,Yes,77.99,3,2,2,3,https://www.amazon.com/s?k=mPhone+8
mPhone,7 Plus,2600,5.5,Yes,1080,1920,8,3000,32.0,16.0,8.0,Android,Yes,Yes,Yes,2,Yes,Yes,88.79,2,2,2,2,https://www.amazon.com/s?k=mPhone+7+Plus
Intex,Cloud Breeze,2300,5.0,Yes,480,854,2,1000,8.0,5.0,2.0,Android,Yes,Yes,Yes,2,Yes,No,35.99,1,1,1,2,https://www.amazon.com/s?k=Intex+Cloud+Breeze
Lyf,Wind 6,2250,5.0,Yes,480,854,4,1000,8.0,5.0,5.0,Android,Yes,Yes,Yes,2,Yes,Yes,41.99,1,1,1,2,https://www.amazon.com/s?k=Lyf+Wind+6
Blu,Life Mark,2300,5.0,Yes,720,1280,4,2000,16.0,13.0,5.0,Android,Yes,Yes,Yes,2,Yes,Yes,95.99,1,1,1,2,https://www.amazon.com/s?k=Blu+Life+Mark
Zopo,Speed 8,3600,5.5,Yes,1080,1920,10,4000,32.0,21.0,8.0,Android,Yes,Yes,Yes,2,Yes,Yes,119.76,3,2,2,3,https://www.amazon.com/s?k=Zopo+Speed+8
Xolo,Era X,2500,5.0,Yes,720,1280,4,2000,8.0,8.0,5.0,Android,Yes,Yes,Yes,2,Yes,Yes,54.71,1,1,1,2,https://www.amazon.com/s?k=Xolo+Era+X
Intex,Aqua Fish,2500,5.0,Yes,720,1280,4,2000,16.0,8.0,2.0,Sailfish,Yes,Yes,Yes,2,Yes,Yes,57.59,1,1,1,2,https://www.amazon.com/s?k=Intex+Aqua+Fish
ZTE,Blade V7 Lite,2500,5.0,Yes,720,1280,4,2000,16.0,8.0,8.0,Android,Yes,Yes,Yes,1,Yes,Yes,46.08,1,1,1,2,https://www.amazon.com/s?k=ZTE+Blade+V7+Lite
Sony,Xperia X,2620,5.0,Yes,1080,1920,1,3000,32.0,23.0,13.0,Android,Yes,Yes,Yes,1,Yes,Yes,239.88,1,1,1,2,https://www.amazon.com/s?k=Sony+Xperia+X
Sony,Xperia XA,2300,5.0,Yes,720,1280,8,2000,16.0,13.0,8.0,Android,Yes,Yes,Yes,1,Yes,Yes,95.93,2,2,2,2,https://www.amazon.com/s?k=Sony+Xperia+XA
HTC,Desire 825,2700,5.5,Yes,720,1280,4,2000,16.0,13.0,5.0,Android,Yes,Yes,Yes,2,Yes,Yes,94.68,1,1,1,2,https://www.amazon.com/s?k=HTC+Desire+825
HTC,Desire 630,2200,5.0,Yes,720,1280,4,2000,16.0,13.0,5.0,Android,Yes,Yes,Yes,2,Yes,Yes,123.59,1,1,1,2,https://www.amazon.com/s?k=HTC+Desire+630
HP,Elite x3,4150,5.96,Yes,1440,2560,4,4000,64.0,15.0,8.0,Windows,Yes,Yes,Yes,1,Yes,Yes,1064.63,3,2,2,4,https://www.amazon.com/s?k=HP+Elite+x3
Alcatel,Idol 4,2610,5.2,Yes,1080,1920,8,3000,16.0,13.0,8.0,Android,Yes,Yes,Yes,1,Yes,Yes,203.99,2,2,2,2,https://www.amazon.com/s?k=Alcatel+Idol+4
Intex,Aqua Ace Mini,3000,5.0,Yes,720,1280,4,2000,16.0,8.0,5.0,Android,Yes,Yes,Yes,2,Yes,Yes,82.19,1,1,1,2,https://www.amazon.com/s?k=Intex+Aqua+Ace+Mini
Swipe,Konnect 5.1,3000,5.0,Yes,480,854,4,1000,8.0,8.0,3.2,Android,Yes,Yes,Yes,2,Yes,No,49.19,1,1,1,2,https://www.amazon.com/s?k=Swipe+Konnect+5.1
LG,Stylus 2,3000,5.7,Yes,720,1280,4,1000,16.0,13.0,8.0,Android,Yes,Yes,Yes,1,Yes,Yes,95.99,1,1,1,2,https://www.amazon.com/s?k=LG+Stylus+2
Intex,Cloud Crystal 2.5D,2200,5.0,Yes,720,1280,4,3000,16.0,8.0,2.0,Android,Yes,Yes,Yes,2,Yes,Yes,81.6,1,1,1,2,https://www.amazon.com/s?k=Intex+Cloud+Crystal+2.5D
Intex,Aqua Freedom,3000,5.0,Yes,720,1280,4,1000,8.0,5.0,2.0,Android,Yes,Yes,Yes,2,Yes,No,37.19,1,1,1,2,https://www.amazon.com/s?k=Intex+Aqua+Freedom
Microsoft,Lumia 650,2000,5.0,Yes,720,1280,4,1000,16.0,8.0,5.0,Windows,Yes,Yes,Yes,1,Yes,Yes,119.88,1,1,1,1,https://www.amazon.com/s?k=Microsoft+Lumia+650
LG,X cam,2520,5.2,Yes,1080,1920,8,2000,16.0,13.0,8.0,Android,Yes,Yes,Yes,1,Yes,Yes,96.0,2,2,2,2,https://www.amazon.com/s?k=LG+X+cam
Intex,Aqua Craze,2500,5.0,Yes,720,1280,4,1000,8.0,8.0,2.0,Android,Yes,Yes,Yes,2,Yes,Yes,35.99,1,1,1,2,https://www.amazon.com/s?k=Intex+Aqua+Craze
Intex,Aqua Lite,1400,4.0,Yes,480,800,4,512,4.0,2.0,2.0,Android,Yes,Yes,Yes,2,Yes,No,33.59,1,1,1,1,https://www.amazon.com/s?k=Intex+Aqua+Lite
Lava,X11,2500,5.0,Yes,720,1280,4,2000,8.0,8.0,5.0,Android,Yes,Yes,Yes,2,Yes,Yes,95.76,1,1,1,2,https://www.amazon.com/s?k=Lava+X11
Lava,A88,2000,5.0,Yes,720,1280,4,512,4.0,5.0,2.0,Android,Yes,Yes,Yes,2,Yes,Yes,59.39,1,1,1,1,https://www.amazon.com/s?k=Lava+A88
Lenovo,Vibe P1 Turbo,5000,5.5,Yes,1080,1920,8,3000,32.0,13.0,5.0,Android,Yes,Yes,Yes,2,Yes,Yes,92.15,2,2,2,4,https://www.amazon.com/s?k=Lenovo+Vibe+P1+Turbo
Lava,A71,2500,5.0,Yes,720,1280,4,1000,8.0,5.0,2.0,Android,Yes,Yes,Yes,2,Yes,Yes,47.88,1,1,1,2,https://www.amazon.com/s?k=Lava+A71
Intex,Aqua Wing,1500,4.0,Yes,480,800,1,1000,8.0,5.0,0.3,Android,Yes,Yes,Yes,2,Yes,Yes,35.88,1,1,1,1,https://www.amazon.com/s?k=Intex+Aqua+Wing
Intex,Aqua Raze,1800,4.5,Yes,480,854,1,1000,8.0,5.0,2.0,Android,Yes,Yes,Yes,2,Yes,Yes,59.99,1,1,1,1,https://www.amazon.com/s?k=Intex+Aqua+Raze
Panasonic,P66 Mega,3200,5.0,Yes,720,1280,4,2000,16.0,8.0,5.0,Android,Yes,No,Yes,2,Yes,No,63.59,1,1,1,3,https://www.amazon.com/s?k=Panasonic+P66+Mega
Lyf,Flame 1,2000,4.5,Yes,480,854,4,1000,8.0,5.0,5.0,Android,Yes,Yes,Yes,2,Yes,Yes,65.99,1,1,1,1,https://www.amazon.com/s?k=Lyf+Flame+1
Lava,X3,2500,5.0,Yes,720,1280,4,2000,8.0,8.0,5.0,Android,Yes,Yes,Yes,2,Yes,No,47.99,1,1,1,2,https://www.amazon.com/s?k=Lava+X3
Zopo,Hero 1,2500,5.0,Yes,720,1280,4,2000,16.0,13.2,5.0,Android,Yes,Yes,Yes,2,Yes,Yes,144.0,1,1,1,2,https://www.amazon.com/s?k=Zopo+Hero+1
iBall,Cobalt 5.5F Youva,2600,5.5,Yes,720,1280,4,2000,16.0,13.0,8.0,Android,Yes,Yes,Yes,2,Yes,Yes,91.19,1,1,1,2,https://www.amazon.com/s?k=iBall+Cobalt+5.5F+Youva
Micromax,Canvas Juice 4,3000,5.0,Yes,480,854,4,1000,8.0,5.0,2.0,Android,Yes,Yes,Yes,2,Yes,No,47.94,1,1,1,2,https://www.amazon.com/s?k=Micromax+Canvas+Juice+4
Vivo,Y51L,2350,5.0,Yes,540,960,4,2000,16.0,8.0,5.0,Android,Yes,Yes,Yes,2,Yes,Yes,109.19,1,1,1,2,https://www.amazon.com/s?k=Vivo+Y51L
Lava,V5,3000,5.5,Yes,720,1280,4,3000,16.0,13.0,8.0,Android,Yes,Yes,Yes,2,Yes,Yes,99.0,1,1,1,2,https://www.amazon.com/s?k=Lava+V5
Lyf,Water 2,2400,5.0,Yes,720,1280,8,2000,16.0,13.0,5.0,Android,Yes,Yes,Yes,2,Yes,Yes,93.0,2,2,2,2,https://www.amazon.com/s?k=Lyf+Water+2
Lyf,Water 1,2600,5.0,Yes,1080,1920,8,2000,16.0,13.0,5.0,Android,Yes,Yes,Yes,2,Yes,Yes,57.6,2,2,2,2,https://www.amazon.com/s?k=Lyf+Water+1
Lenovo,K5 Note,3500,5.5,Yes,1080,1920,8,2000,16.0,13.0,8.0,Android,Yes,Yes,Yes,2,Yes,Yes,107.88,2,2,2,3,https://www.amazon.com/s?k=Lenovo+K5+Note
Panasonic,Eluga Turbo,2350,5.0,Yes,720,1280,8,3000,32.0,13.0,5.0,Android,Yes,Yes,Yes,2,Yes,Yes,167.86,2,2,2,2,https://www.amazon.com/s?k=Panasonic+Eluga+Turbo
Swipe,Virtue,2500,5.0,No,720,1280,4,2000,16.0,8.0,5.0,Android,Yes,Yes,Yes,2,Yes,No,43.19,1,1,1,2,https://www.amazon.com/s?k=Swipe+Virtue
Lava,P7,2000,5.0,Yes,480,854,4,1000,8.0,5.0,2.0,Android,Yes,Yes,No,2,Yes,No,41.39,1,1,1,1,https://www.amazon.com/s?k=Lava+P7
Intex,Aqua Air II,2300,5.0,Yes,480,854,2,1000,8.0,2.0,0.3,Android,Yes,Yes,Yes,2,Yes,No,56.28,1,1,1,2,https://www.amazon.com/s?k=Intex+Aqua+Air+II
Lava,Iris Atom,1550,4.0,Yes,480,800,4,1000,8.0,5.0,0.3,Android,Yes,Yes,Yes,2,Yes,No,62.39,1,1,1,1,https://www.amazon.com/s?k=Lava+Iris+Atom
Intex,Cloud 4G Smart,2000,5.0,Yes,480,854,4,1000,8.0,5.0,2.0,Android,Yes,Yes,Yes,2,Yes,Yes,57.32,1,1,1,1,https://www.amazon.com/s?k=Intex+Cloud+4G+Smart
Intex,Cloud 3G Gem,1400,4.0,Yes,480,800,1,512,4.0,2.0,0.3,Android,Yes,Yes,Yes,2,Yes,No,28.79,1,1,1,1,https://www.amazon.com/s?k=Intex+Cloud+3G+Gem
Intex,Cloud 3G Candy,1400,4.0,Yes,480,800,1,256,0.512,2.0,0.3,Android,Yes,Yes,Yes,2,Yes,No,23.99,1,1,1,1,https://www.amazon.com/s?k=Intex+Cloud+3G+Candy
Lenovo,A7000 Turbo,2900,5.5,Yes,1080,1920,8,2000,16.0,13.0,5.0,Android,Yes,Yes,Yes,2,Yes,Yes,168.0,2,2,2,2,https://www.amazon.com/s?k=Lenovo+A7000+Turbo
Karbonn,K9 Smart,2300,5.0,Yes,480,854,4,512,8.0,3.2,1.3,Android,Yes,Yes,Yes,2,Yes,No,56.28,1,1,1,2,https://www.amazon.com/s?k=Karbonn+K9+Smart
Alcatel,Pixi 4 (6),2580,6.0,Yes,720,1280,4,1000,16.0,8.0,5.0,Android,Yes,Yes,Yes,2,Yes,Yes,47.98,1,1,1,2,https://www.amazon.com/s?k=Alcatel+Pixi+4+(6)
LG,K7,2125,5.0,Yes,480,854,4,1000,8.0,5.0,5.0,Android,Yes,Yes,Yes,1,Yes,No,11.93,1,1,1,2,https://www.amazon.com/s?k=LG+K7
LG,K10,2300,5.3,Yes,720,1280,4,1000,8.0,13.0,5.0,Android,Yes,Yes,Yes,1,Yes,No,47.93,1,1,1,2,https://www.amazon.com/s?k=LG+K10
Intex,Cloud Champ,1700,4.5,Yes,480,854,2,512,4.0,5.0,2.0,Android,Yes,Yes,Yes,2,Yes,No,45.6,1,1,1,1,https://www.amazon.com/s?k=Intex+Cloud+Champ
Lava,Iris Atom 3,2000,5.0,Yes,480,854,4,512,8.0,5.0,2.0,Android,Yes,Yes,Yes,2,Yes,No,34.79,1,1,1,1,https://www.amazon.com/s?k=Lava+Iris+Atom+3
Intex,Aqua Q7 Pro,2000,4.5,Yes,480,854,4,1000,8.0,2.0,0.3,Android,Yes,Yes,Yes,2,Yes,No,51.48,1,1,1,1,https://www.amazon.com/s?k=Intex+Aqua+Q7+Pro
Karbonn,Titanium Moghul,2000,5.0,Yes,540,960,4,1000,8.0,8.0,3.2,Android,Yes,Yes,Yes,2,Yes,No,104.4,1,1,1,1,https://www.amazon.com/s?k=Karbonn+Titanium+Moghul
Xolo,One HD,2300,5.0,Yes,720,1280,4,1000,8.0,8.0,5.0,Android,Yes,Yes,Yes,2,Yes,No,95.99,1,1,1,2,https://www.amazon.com/s?k=Xolo+One+HD
Zen,Cinemax 2,2900,5.5,Yes,540,960,4,1000,8.0,5.0,2.0,Android,Yes,Yes,Yes,2,Yes,No,44.87,1,1,1,2,https://www.amazon.com/s?k=Zen+Cinemax+2
Videocon,Z55 Krypton,2200,5.0,Yes,720,1280,4,1000,8.0,13.0,5.0,Android,Yes,Yes,Yes,2,Yes,Yes,35.4,1,1,1,2,https://www.amazon.com/s?k=Videocon+Z55+Krypton
Intex,Aqua Star 4G,2000,5.0,Yes,720,1280,4,1000,8.0,8.0,2.0,Android,Yes,Yes,Yes,2,Yes,Yes,56.39,1,1,1,1,https://www.amazon.com/s?k=Intex+Aqua+Star+4G
Intex,Cloud Cube,2000,4.5,Yes,480,854,4,512,8.0,2.0,0.3,Android,Yes,Yes,Yes,2,Yes,No,26.39,1,1,1,1,https://www.amazon.com/s?k=Intex+Cloud+Cube
Kult,10,2350,5.0,Yes,720,1280,4,3000,16.0,13.0,5.0,Android,Yes,Yes,Yes,2,Yes,Yes,53.99,1,1,1,2,https://www.amazon.com/s?k=Kult+10
Micromax,Canvas Pulse 4G,2100,5.0,Yes,720,1280,8,3000,16.0,13.0,5.0,Android,Yes,Yes,Yes,2,Yes,Yes,49.8,2,2,2,2,https://www.amazon.com/s?k=Micromax+Canvas+Pulse+4G
Asus,ZenPad C 7.0 (Z170MG),3450,7.0,No,1024,600,4,1000,8.0,5.0,0.3,Android,Yes,Yes,Yes,2,Yes,No,74.39,1,1,1,3,https://www.amazon.com/s?k=Asus+ZenPad+C+7.0+(Z170MG)
Xiaomi,Redmi Note Prime,3100,5.5,Yes,720,1280,4,2000,16.0,13.0,5.0,Android,Yes,Yes,Yes,2,Yes,Yes,107.99,1,1,1,3,https://www.amazon.com/s?k=Xiaomi+Redmi+Note+Prime
iBall,Andi 5.5H Weber,2200,5.5,Yes,720,1280,4,1000,8.0,8.0,5.0,Android,Yes,Yes,Yes,2,No,No,47.99,1,1,1,2,https://www.amazon.com/s?k=iBall+Andi+5.5H+Weber
Micromax,Canvas Mega 4G,2500,5.5,Yes,720,1280,4,3000,16.0,13.0,5.0,Android,Yes,Yes,Yes,2,Yes,Yes,57.48,1,1,1,2,https://www.amazon.com/s?k=Micromax+Canvas+Mega+4G
Micromax,Canvas Fire 4G+,2000,4.7,Yes,720,1280,4,1000,8.0,8.0,5.0,Android,Yes,Yes,Yes,2,Yes,Yes,59.88,1,1,1,1,https://www.amazon.com/s?k=Micromax+Canvas+Fire+4G+
Gionee,P5W,2000,5.0,Yes,720,1280,8,1000,16.0,5.0,2.0,Android,Yes,Yes,Yes,2,Yes,No,83.99,2,2,2,1,https://www.amazon.com/s?k=Gionee+P5W
ZTE,Blade A1,2800,5.0,Yes,720,1280,8,2000,16.0,13.0,8.0,Android,Yes,Yes,No,2,Yes,No,34.8,2,2,2,2,https://www.amazon.com/s?k=ZTE+Blade+A1
Panasonic,Eluga Mark,2500,5.5,Yes,720,1280,8,2000,16.0,13.0,5.0,Android,Yes,Yes,Yes,2,Yes,Yes,83.88,2,2,2,2,https://www.amazon.com/s?k=Panasonic+Eluga+Mark
Samsung,Galaxy A7 (2016),3300,5.5,Yes,1080,1920,8,3000,16.0,13.0,5.0,Android,Yes,Yes,Yes,1,Yes,Yes,119.99,2,2,2,3,https://www.amazon.com/s?k=Samsung+Galaxy+A7+(2016)
Videocon,Z55 Delite,2200,5.0,Yes,720,1280,8,1000,8.0,8.0,5.0,Android,Yes,Yes,No,2,Yes,No,76.68,2,2,2,2,https://www.amazon.com/s?k=Videocon+Z55+Delite
Videocon,Infinium Z45 Amaze,1600,4.5,Yes,480,854,4,1000,8.0,2.0,0.3,Android,Yes,Yes,No,2,Yes,No,35.99,1,1,1,1,https://www.amazon.com/s?k=Videocon+Infinium+Z45+Amaze
Micromax,Canvas Pace 4G,2500,5.0,Yes,854,480,4,1000,8.0,5.0,2.0,Android,Yes,Yes,Yes,2,Yes,Yes,89.99,1,1,1,2,https://www.amazon.com/s?k=Micromax+Canvas+Pace+4G
Lava,X10,2900,5.0,Yes,720,1280,4,3000,16.0,13.0,5.0,Android,Yes,Yes,Yes,2,Yes,Yes,144.0,1,1,1,2,https://www.amazon.com/s?k=Lava+X10
Intex,Cloud Zest,4000,5.0,Yes,720,1280,4,1000,8.0,5.0,2.0,Android,Yes,Yes,Yes,2,Yes,No,59.99,1,1,1,3,https://www.amazon.com/s?k=Intex+Cloud+Zest
Lava,Iris Atom 2X,2000,4.5,Yes,480,854,4,1000,8.0,5.0,0.3,Android,Yes,Yes,Yes,2,Yes,No,35.99,1,1,1,1,https://www.amazon.com/s?k=Lava+Iris+Atom+2X
Samsung,Galaxy J3 (6),2600,5.0,Yes,720,1280,4,1000,8.0,8.0,5.0,Android,Yes,Yes,Yes,1,Yes,Yes,59.99,1,1,1,2,https://www.amazon.com/s?k=Samsung+Galaxy+J3+(6)
Intex,Aqua Air,2300,5.0,Yes,480,854,2,512,8.0,2.0,0.3,Android,Yes,Yes,Yes,2,Yes,No,49.08,1,1,1,2,https://www.amazon.com/s?k=Intex+Aqua+Air
Micromax,Canvas Xpress 4G,2000,5.0,Yes,720,1280,4,2000,16.0,8.0,2.0,Android,Yes,Yes,Yes,2,Yes,Yes,48.6,1,1,1,1,https://www.amazon.com/s?k=Micromax+Canvas+Xpress+4G
Micromax,Canvas Blaze 4G+,1750,4.5,Yes,480,854,4,1000,8.0,8.0,2.0,Android,Yes,Yes,Yes,2,Yes,Yes,45.59,1,1,1,1,https://www.amazon.com/s?k=Micromax+Canvas+Blaze+4G+
Intex,Aqua Super,2150,5.0,Yes,720,1280,4,3000,16.0,8.0,2.0,Android,Yes,Yes,Yes,2,Yes,Yes,70.19,1,1,1,2,https://www.amazon.com/s?k=Intex+Aqua+Super
Intex,Aqua Wave,1400,4.0,Yes,480,800,1,256,0.512,0.3,0.3,Android,Yes,Yes,Yes,2,Yes,No,26.39,1,1,1,1,https://www.amazon.com/s?k=Intex+Aqua+Wave
Intex,Aqua Q7,2000,4.5,Yes,480,854,4,512,8.0,2.0,0.3,Android,Yes,Yes,Yes,2,Yes,No,26.39,1,1,1,1,https://www.amazon.com/s?k=Intex+Aqua+Q7
iBall,Andi Sprinter 4G,2100,5.0,Yes,480,854,4,1000,8.0,8.0,3.2,Android,Yes,Yes,Yes,2,Yes,Yes,56.39,1,1,1,2,https://www.amazon.com/s?k=iBall+Andi+Sprinter+4G
Gionee,S Plus,3150,5.5,Yes,720,1280,8,3000,16.0,13.0,5.0,Android,Yes,Yes,Yes,2,Yes,Yes,77.88,2,2,2,3,https://www.amazon.com/s?k=Gionee+S+Plus
InFocus,M535,2600,5.5,Yes,720,1280,4,2000,16.0,13.0,8.0,Android,Yes,Yes,Yes,2,Yes,Yes,83.88,1,1,1,2,https://www.amazon.com/s?k=InFocus+M535
HTC,Desire 828 Dual SIM,2800,5.5,Yes,1080,1920,8,2000,16.0,13.0,4.0,Android,Yes,Yes,Yes,2,Yes,Yes,95.99,2,2,2,2,https://www.amazon.com/s?k=HTC+Desire+828+Dual+SIM
HTC,Desire 728G Dual SIM,2800,5.5,Yes,720,1280,8,1000,16.0,13.0,5.0,Android,Yes,Yes,Yes,2,Yes,No,139.03,2,2,2,2,https://www.amazon.com/s?k=HTC+Desire+728G+Dual+SIM
Intex,Aqua Young,2500,5.0,Yes,480,854,4,1000,8.0,5.0,0.3,Android,Yes,Yes,Yes,2,Yes,No,58.8,1,1,1,2,https://www.amazon.com/s?k=Intex+Aqua+Young
Intex,Aqua Play,1400,4.0,Yes,480,800,2,512,8.0,0.3,0.3,Android,Yes,Yes,Yes,2,Yes,No,51.59,1,1,1,1,https://www.amazon.com/s?k=Intex+Aqua+Play
